age,education,marital-status,occupation,relationship,capital-gain,capital-loss,hours-per-week,income
50,0,3,0,3,0,0,40,0
35,4,3,0,3,0,0,40,0
26,0,0,4,1,0,0,50,0
42,0,3,0,3,5013,0,35,0
43,3,2,1,2,0,0,42,0
46,3,1,0,1,0,0,40,0
18,1,0,1,0,0,0,40,0
27,2,0,0,0,0,0,38,0
54,0,3,0,3,0,2051,40,0
52,0,2,1,1,0,0,50,0
57,4,1,0,2,0,0,40,0
37,4,3,0,3,5013,0,40,0
37,0,0,0,1,0,0,40,0
52,0,1,1,2,0,1741,38,0
25,1,0,2,1,2174,0,40,0
29,0,0,0,2,0,0,40,0
32,2,1,3,1,0,0,40,0
26,1,1,1,1,0,0,45,0
60,0,3,1,3,0,0,40,0
26,1,3,0,3,0,0,40,0
31,1,0,1,2,0,0,40,0
48,0,0,1,1,0,0,40,0
44,3,2,1,2,0,0,40,0
54,0,3,1,3,0,0,44,0
28,6,0,3,1,0,0,50,0
31,0,0,1,1,2354,0,40,0
32,3,0,1,1,0,0,35,0
60,4,3,0,3,0,0,40,0
23,0,0,0,1,0,0,40,0
34,4,3,0,3,0,0,40,0
33,1,1,0,1,0,0,40,0
33,2,3,0,3,0,0,45,0
42,3,3,2,3,0,0,40,0
66,1,0,1,0,0,0,40,0
18,1,0,1,0,0,0,40,0
17,4,0,1,0,0,0,35,0
45,0,0,2,1,0,0,40,0
18,0,0,1,0,0,0,40,0
35,0,1,0,2,0,0,40,0
46,2,1,1,2,0,0,38,0
43,0,1,1,1,0,0,40,0
38,1,1,3,2,0,0,40,0
31,0,3,0,3,0,0,45,0
24,0,0,2,0,0,0,40,0
51,0,1,1,1,0,0,44,0
34,0,3,3,3,0,0,50,0
54,2,1,0,1,0,0,40,0
35,0,0,0,0,0,0,40,0
28,4,0,1,1,0,0,40,0
32,0,0,0,0,0,0,40,0
41,1,1,1,1,0,0,38,0
34,4,3,0,0,0,0,40,0
40,3,1,3,1,0,0,40,0
31,4,0,2,0,0,0,40,0
29,3,3,3,3,0,0,40,0
37,0,3,2,3,0,0,40,0
46,1,3,1,3,0,2042,50,0
31,3,0,3,1,0,0,40,0
30,2,3,1,3,0,0,35,0
24,1,0,1,0,0,0,40,0
20,0,0,1,0,0,0,40,0
34,3,0,3,1,0,0,36,0
31,3,0,3,0,0,0,40,0
42,1,1,0,1,3325,0,40,0
43,0,3,0,3,0,0,40,0
32,0,3,2,4,0,0,40,0
33,1,3,0,3,0,0,39,0
24,1,0,3,1,0,0,40,0
19,1,0,2,0,0,0,40,0
53,4,0,2,1,0,0,35,0
26,3,0,1,0,0,0,40,0
33,2,3,1,3,0,0,50,0
25,3,0,3,0,4650,0,45,0
52,0,3,1,3,0,0,36,0
37,5,3,0,3,0,0,40,0
34,3,0,1,0,0,0,40,0
45,3,3,1,3,5013,0,45,0
50,6,3,3,4,0,0,40,0
36,2,1,2,2,0,0,37,0
46,2,1,1,5,0,0,36,0
38,1,3,0,3,0,0,40,0
43,1,1,1,1,0,0,40,0
18,5,0,2,5,0,0,40,0
34,1,0,1,2,0,0,38,0
58,0,3,2,3,0,0,40,0
49,0,1,2,2,0,0,35,0
56,6,1,3,1,0,0,39,0
45,4,0,0,1,0,0,40,0
53,1,0,3,2,0,0,40,0
33,2,3,1,3,0,0,36,0
23,0,0,1,1,0,0,38,0
23,0,0,2,0,0,0,40,0
64,1,4,1,1,0,0,40,0
32,1,3,0,3,0,0,40,0
24,0,0,1,1,0,0,38,0
34,0,3,0,3,0,0,40,0
25,0,1,0,2,0,0,40,0
31,6,3,3,3,0,1740,40,0
38,0,1,1,1,0,0,38,0
20,1,0,1,2,0,0,35,0
40,3,3,3,3,0,0,50,0
31,4,1,0,2,0,0,40,0
53,0,1,1,1,0,0,37,0
29,3,3,3,3,0,0,40,0
55,0,3,0,3,0,0,40,0
29,0,1,0,1,0,0,40,0
34,1,3,0,3,0,0,40,0
35,0,0,0,0,0,0,40,0
27,0,1,1,0,0,0,40,0
25,0,3,0,3,0,0,40,0
24,0,3,0,3,0,0,38,0
19,0,0,1,1,0,0,35,0
31,1,0,3,1,0,0,40,0
26,5,0,0,1,0,0,40,0
25,3,0,3,1,3325,0,40,0
31,0,1,0,5,0,0,40,0
71,0,3,1,3,0,0,50,0
28,4,3,0,3,0,0,42,0
46,2,1,1,2,0,625,40,0
23,3,0,1,0,0,0,38,0
30,3,0,3,0,0,0,40,0
41,3,3,3,3,0,0,50,0
33,3,0,3,1,0,0,40,0
23,1,0,1,5,0,0,40,0
43,1,1,2,2,0,0,38,0
27,0,0,0,0,0,0,40,0
55,0,4,1,1,0,0,40,0
49,1,1,1,2,0,0,50,0
33,3,0,1,1,0,0,40,0
35,3,0,1,1,0,0,40,0
30,0,1,0,1,0,0,43,0
26,0,3,1,3,0,0,40,0
61,4,4,2,1,0,0,40,0
29,1,1,1,2,0,0,38,0
24,0,0,0,2,0,0,40,0
57,1,4,1,1,0,0,40,0
53,3,1,1,1,0,0,40,0
52,2,0,0,0,0,0,40,0
21,1,0,2,0,0,0,48,0
27,3,0,3,0,0,0,40,0
26,1,3,0,3,0,0,45,0
55,1,3,1,3,0,0,40,0
30,0,0,1,2,0,0,40,0
33,0,0,0,1,0,0,40,0
53,0,3,0,3,0,0,45,0
52,0,1,2,1,0,0,50,0
42,4,0,1,1,0,1340,40,0
41,5,3,0,3,0,0,40,0
47,0,3,2,4,0,0,35,0
27,5,2,2,1,0,0,40,0
33,4,0,0,1,0,0,40,0
59,1,1,0,1,2907,0,40,0
52,0,1,0,1,0,0,45,0
50,5,2,0,2,0,0,40,0
31,1,1,1,2,0,0,40,0
33,3,0,3,0,0,1741,40,0
26,0,3,0,3,0,0,40,0
40,0,1,1,2,0,0,45,0
30,6,3,3,3,0,0,40,0
63,1,3,1,3,0,0,48,0
40,2,3,1,3,0,0,50,0
24,0,3,0,3,0,0,50,0
46,0,1,0,1,0,0,40,0
34,1,1,1,1,0,0,50,0
61,6,1,3,1,0,0,35,0
47,0,3,0,3,0,0,40,0
21,0,0,0,0,0,0,40,0
23,3,0,3,1,0,0,40,0
42,1,3,3,3,0,0,45,0
60,1,3,2,4,0,0,50,0
41,4,2,0,1,0,0,40,0
31,4,0,4,1,0,0,40,0
48,3,1,1,1,0,0,40,0
27,0,3,0,3,0,0,40,0
56,1,1,1,1,0,0,35,0
35,3,0,3,1,2977,0,45,0
23,1,0,1,0,0,0,40,0
59,5,1,0,1,0,0,40,0
29,0,3,2,4,0,0,35,0
35,1,0,1,1,0,0,40,0
53,3,4,1,2,0,0,52,0
30,2,3,0,3,0,0,40,0
49,1,3,3,3,0,0,46,0
50,3,1,3,2,0,0,36,0
58,4,3,0,3,0,0,40,0
61,0,3,0,3,0,0,40,0
26,1,0,3,0,0,0,40,0
54,5,1,0,5,0,0,40,0
58,4,1,1,1,3674,0,40,0
28,0,3,0,3,0,0,50,0
19,0,0,0,1,0,0,40,0
25,1,0,1,1,0,0,50,0
24,0,0,3,1,0,0,40,0
45,0,1,1,1,0,0,40,0
41,0,1,2,2,0,0,40,0
36,0,1,1,2,0,0,40,0
27,4,0,0,0,0,0,40,0
21,0,0,2,1,0,0,40,0
34,0,1,2,1,0,0,40,0
22,0,3,2,4,4508,0,40,0
37,4,0,0,1,0,0,40,0
46,3,1,3,5,0,0,40,0
36,0,0,1,1,0,0,35,0
36,4,3,0,3,0,0,40,0
36,1,1,0,1,0,0,50,0
47,0,0,1,5,0,0,50,0
22,0,0,1,0,0,0,40,0
27,3,3,3,3,0,0,40,0
23,1,3,1,4,0,0,35,0
33,3,3,0,3,0,0,40,0
63,0,3,0,3,0,0,45,0
22,1,0,2,5,0,0,43,0
21,0,0,0,0,0,0,40,0
31,2,0,1,1,0,0,45,0
30,1,1,1,2,0,0,40,0
53,0,1,0,2,0,0,45,0
47,0,4,2,1,0,0,45,0
42,1,3,0,3,0,0,40,0
25,2,0,1,0,0,0,40,0
38,0,3,0,3,0,0,48,0
33,4,0,0,2,0,0,40,0
23,3,0,1,0,0,0,40,0
61,0,0,1,2,0,0,35,0
44,3,1,0,1,0,0,40,0
59,2,0,0,1,0,0,40,0
19,0,0,2,0,0,0,40,0
23,0,1,1,0,0,0,40,0
33,0,3,2,3,0,0,40,0
61,0,3,0,3,0,0,40,0
44,0,1,0,1,0,0,45,0
42,4,3,1,3,0,0,45,0
28,0,0,1,1,0,0,40,0
37,4,1,0,1,0,0,40,0
52,4,3,0,3,0,0,35,0
30,5,3,0,3,0,0,40,0
21,0,0,2,0,0,0,40,0
34,0,0,1,2,0,0,40,0
42,0,3,2,3,0,0,45,0
62,4,1,2,2,0,0,40,0
40,6,0,3,1,3325,0,40,0
24,0,3,2,3,0,0,40,0
52,1,3,1,3,0,0,50,0
42,0,1,1,2,0,0,40,0
29,1,0,1,0,0,0,40,0
30,2,0,0,1,0,0,40,0
41,0,3,0,3,0,0,40,0
40,0,0,2,5,0,0,40,0
38,1,1,1,1,0,0,40,0
25,0,3,1,3,0,0,40,0
40,0,3,0,4,0,1628,45,0
46,6,0,3,1,0,0,40,0
61,1,1,2,1,0,0,40,0
20,0,0,0,0,0,0,40,0
28,1,0,0,1,0,0,35,0
25,3,0,1,1,0,0,50,0
43,2,1,2,2,0,2238,40,0
52,0,3,1,4,0,0,40,0
34,1,2,1,2,0,0,38,0
36,1,3,2,3,0,0,40,0
34,0,1,0,2,0,0,40,0
42,0,1,0,2,0,0,40,0
55,0,3,2,4,2407,0,35,0
20,0,0,1,0,0,0,48,0
48,3,3,3,3,0,0,40,0
18,0,0,1,0,0,0,40,0
20,1,0,4,0,0,0,40,0
53,0,3,2,3,0,0,40,0
29,3,3,0,3,3411,0,45,0
37,0,3,0,3,0,0,50,0
44,1,3,0,3,0,0,40,0
28,0,3,0,3,0,0,40,0
37,1,1,0,1,0,0,35,0
28,0,0,0,0,0,0,40,0
41,0,3,1,3,0,0,40,0
37,1,1,1,2,0,0,40,0
46,1,3,0,3,0,0,40,0
25,4,1,1,0,0,0,40,0
26,0,0,1,0,0,0,40,0
25,2,0,1,1,0,0,40,0
36,1,3,0,3,0,0,45,0
23,0,0,0,0,0,0,40,0
55,0,1,1,1,0,0,40,0
28,5,0,4,2,0,0,40,0
38,1,1,3,0,0,0,40,0
33,0,3,0,3,0,0,40,0
49,1,1,1,5,0,0,35,0
54,6,3,2,3,0,0,40,0
46,2,1,1,2,0,625,40,0
30,0,0,0,1,0,0,50,0
41,0,3,0,3,2885,0,40,0
27,2,3,3,3,0,0,40,0
84,0,4,2,1,0,0,40,0
49,2,3,0,3,0,0,45,0
47,0,1,2,0,0,0,40,0
30,0,1,3,0,0,0,40,0
23,0,0,1,1,0,0,40,0
25,1,3,0,3,0,0,40,0
40,0,1,3,2,0,0,50,0
28,1,2,1,0,0,0,40,0
34,3,0,3,1,2463,0,50,0
45,4,1,2,2,0,0,40,0
33,0,1,0,1,0,0,40,0
45,0,1,2,2,0,0,40,0
32,0,1,0,1,0,0,40,0
32,3,3,3,3,0,0,40,0
32,4,3,0,3,0,0,50,0
42,1,3,3,3,0,0,50,0
31,0,3,0,5,0,1902,40,0
32,1,1,2,2,0,0,40,0
26,0,3,0,3,0,0,40,0
57,5,3,4,3,0,0,45,0
29,1,1,0,0,0,0,40,0
25,1,3,1,4,0,0,40,0
31,0,3,0,3,0,0,40,0
47,4,3,2,3,0,0,35,0
20,0,3,0,3,3781,0,35,0
29,4,1,0,1,0,0,40,0
36,1,3,2,4,0,0,40,0
23,4,0,2,1,0,0,50,0
24,0,0,2,1,0,0,40,0
35,0,3,0,3,0,0,48,0
45,5,1,2,2,0,0,40,0
27,3,0,1,0,0,0,50,0
30,0,3,0,3,0,2002,43,0
54,4,3,2,4,0,0,43,0
29,3,0,3,1,0,0,40,0
31,2,0,1,1,3325,0,35,0
30,0,0,0,1,0,0,40,0
40,2,3,2,3,0,0,40,0
44,3,1,3,2,0,0,40,0
25,1,3,2,3,0,0,40,0
37,5,3,3,4,0,0,40,0
24,0,0,0,1,0,0,40,0
46,0,3,2,3,0,0,40,0
31,3,0,3,1,0,0,40,0
25,0,3,1,3,0,0,40,0
63,1,4,2,1,0,0,40,0
27,2,0,3,1,0,0,40,0
36,1,3,2,4,0,0,40,0
33,4,3,0,3,0,0,40,0
29,3,0,1,2,0,0,40,0
39,0,0,0,1,0,0,40,0
29,2,3,1,3,0,0,40,0
36,6,3,3,3,0,0,40,0
45,3,1,3,2,0,0,40,0
50,0,1,0,5,0,0,40,0
24,2,0,0,0,0,0,40,0
23,1,0,0,1,0,0,40,0
26,3,1,1,2,0,0,40,0
27,0,2,4,0,0,0,40,0
27,4,1,4,5,0,0,40,0
56,4,3,0,3,0,0,40,0
40,4,3,0,3,0,0,40,0
53,1,3,2,3,0,0,40,0
53,2,1,0,1,0,0,40,0
36,6,3,2,3,0,0,40,0
35,1,3,3,3,0,0,40,0
49,0,4,0,2,0,0,40,0
28,2,0,3,0,0,0,40,0
33,0,3,2,3,0,0,37,0
25,4,3,0,5,0,0,40,0
33,3,3,3,3,0,0,40,0
33,5,0,4,1,0,0,40,0
34,1,0,1,0,0,0,40,0
17,0,0,2,5,0,0,35,0
31,1,3,0,3,0,0,50,0
52,0,1,0,1,0,0,40,0
31,0,3,0,5,0,0,40,0
37,0,3,0,3,0,0,40,0
40,4,3,4,3,0,0,40,0
26,0,0,3,1,0,0,40,0
43,0,0,0,5,0,0,40,0
21,0,0,2,0,0,0,40,0
45,6,1,3,2,1506,0,45,0
39,3,1,3,1,0,0,36,0
57,0,1,2,1,0,0,38,0
20,1,0,2,0,0,0,40,0
51,0,3,1,4,0,0,40,0
35,0,3,0,3,0,0,35,0
26,0,0,1,0,0,0,40,0
54,6,1,3,1,0,0,40,0
29,0,3,0,3,0,0,40,0
32,4,1,1,0,0,0,35,0
38,6,3,1,4,0,0,40,0
48,0,3,0,3,0,0,40,0
39,1,3,4,3,0,0,45,0
45,5,3,0,3,0,0,40,0
45,0,3,0,3,0,0,40,0
30,6,0,3,0,0,0,40,0
52,2,1,1,1,0,0,40,0
38,1,1,0,1,0,0,40,0
37,6,3,3,3,0,0,38,0
26,0,1,0,2,0,0,40,0
31,4,1,0,1,0,0,40,0
20,4,0,0,0,0,0,40,0
39,1,3,0,3,0,0,40,0
49,4,3,0,3,0,0,40,0
52,4,3,0,3,0,0,40,0
41,2,0,2,1,0,0,40,0
67,5,3,4,3,0,0,40,0
59,2,3,0,3,0,0,40,0
32,0,0,0,2,0,0,40,0
32,0,3,0,3,0,0,50,0
29,0,3,0,3,0,0,40,0
45,4,3,1,3,0,0,40,0
37,1,1,1,2,0,0,40,0
34,3,0,3,1,0,0,45,0
22,0,0,1,0,0,0,40,0
61,2,4,0,2,0,0,40,0
18,5,0,2,5,0,0,40,0
36,3,3,3,0,0,0,40,0
27,0,3,0,3,0,0,40,0
58,0,1,1,1,0,0,42,0
36,0,4,3,1,0,0,40,0
57,1,3,0,3,0,0,50,0
29,1,1,0,1,0,0,45,0
37,1,3,1,3,0,0,45,0
33,5,0,0,1,0,0,35,0
46,2,1,3,1,0,0,50,0
33,0,3,0,3,0,0,40,0
23,1,0,3,0,0,0,40,0
24,4,0,3,1,0,0,45,0
32,4,3,0,3,0,0,40,0
28,2,3,0,3,0,0,40,0
24,1,1,1,2,0,0,45,0
21,0,0,2,0,0,0,40,0
26,4,3,0,3,0,0,40,0
27,2,0,3,1,0,1876,36,0
23,0,0,0,1,0,0,50,0
41,0,3,3,3,0,0,38,0
65,6,1,3,1,0,1668,40,0
31,6,0,3,1,0,0,46,0
37,0,1,0,2,0,0,38,0
31,2,0,3,5,0,0,40,0
45,2,1,1,2,0,0,40,0
24,3,0,3,1,0,0,40,0
37,1,3,0,3,0,0,45,0
39,1,0,1,1,0,0,40,0
43,4,3,0,3,0,1579,40,0
28,2,4,3,2,0,0,40,0
50,0,3,0,3,0,0,40,0
33,2,3,3,3,0,0,50,0
20,0,0,2,1,0,0,40,0
29,1,1,1,2,0,0,40,0
23,1,0,1,0,0,0,40,0
42,0,1,0,2,0,0,45,0
35,0,3,0,3,0,0,40,0
62,0,3,0,3,0,0,40,0
47,0,3,0,3,0,0,40,0
26,0,0,1,0,0,0,40,0
40,1,3,1,5,0,0,40,0
61,5,2,0,1,0,0,40,0
37,3,1,3,1,0,0,50,0
25,0,3,0,3,0,0,50,0
44,0,3,0,3,0,0,40,0
30,1,0,2,0,0,0,40,0
43,0,3,0,3,0,0,40,0
35,0,0,0,0,0,1974,40,0
51,0,3,0,3,0,0,40,0
30,5,0,0,1,0,0,50,0
31,1,3,2,3,0,0,40,0
37,2,3,2,3,0,0,40,0
55,2,1,2,1,0,0,52,0
56,0,3,0,3,0,0,40,0
53,0,3,2,3,0,0,40,0
50,4,1,2,2,0,0,40,0
60,5,3,4,3,0,0,44,0
44,1,3,1,4,0,0,38,0
56,6,1,1,2,0,0,36,0
28,4,3,0,3,0,0,40,0
24,1,0,0,1,0,0,40,0
29,1,0,0,1,0,0,38,0
45,0,3,0,3,0,0,50,0
25,0,3,1,3,0,0,40,0
43,3,3,0,3,0,0,40,0
24,3,0,3,1,0,0,43,0
40,0,3,0,3,0,0,50,0
38,2,3,0,3,0,0,40,0
21,0,0,1,1,0,0,40,0
23,0,0,1,0,0,0,40,0
42,0,3,1,3,0,0,45,0
50,4,3,0,3,0,0,40,0
24,0,0,1,0,0,0,40,0
28,3,0,1,1,0,0,45,0
32,1,1,1,2,0,0,40,0
22,1,0,3,1,0,0,40,0
24,3,0,1,5,0,0,40,0
41,0,1,0,2,0,0,50,0
32,2,0,3,1,0,0,40,0
37,0,0,0,1,0,0,40,0
28,0,3,0,3,0,0,40,0
33,6,3,3,3,0,0,50,0
52,0,3,0,3,0,0,40,0
27,0,3,0,3,2885,0,40,0
33,4,3,0,3,0,0,40,0
60,5,3,4,3,0,0,40,0
48,0,3,0,3,0,0,36,0
27,4,2,1,0,0,0,35,0
22,4,0,4,1,0,0,50,0
20,0,0,0,0,0,0,48,0
45,3,3,0,3,0,0,37,0
50,0,3,0,3,0,0,40,0
34,2,3,0,3,0,0,48,0
36,1,1,3,1,0,0,40,0
50,5,1,0,2,0,0,40,0
26,0,0,0,0,0,0,40,0
39,0,3,1,3,4064,0,38,0
46,1,1,2,0,0,0,35,0
31,0,3,0,3,0,0,40,0
28,0,3,1,3,0,0,40,0
42,1,3,0,3,0,0,45,0
25,5,0,1,5,0,0,45,0
28,5,1,2,2,0,0,50,0
29,0,0,2,2,0,0,45,0
18,4,0,0,1,0,0,40,0
41,1,3,0,3,0,0,50,0
23,0,0,2,1,0,0,40,0
42,0,3,2,3,0,0,45,0
39,4,3,0,3,0,0,40,0
42,0,0,0,1,0,0,50,0
25,4,3,3,3,0,0,40,0
47,2,1,1,0,0,0,44,0
49,4,1,2,2,0,0,40,0
33,1,3,0,3,0,0,48,0
54,5,3,0,3,0,0,40,0
32,0,0,1,1,0,0,45,0
36,0,0,0,1,0,0,43,0
45,1,3,0,3,0,0,40,0
27,2,1,1,2,0,0,40,0
34,0,0,2,2,0,0,40,0
33,0,0,1,0,0,0,40,0
52,4,4,0,1,0,0,40,0
39,0,3,1,3,0,1628,40,0
32,1,3,3,3,3464,0,40,0
32,3,0,3,1,0,0,40,0
40,4,1,0,1,0,0,40,0
57,0,1,1,2,0,0,40,0
37,1,1,2,2,0,0,40,0
60,6,0,3,1,0,0,50,0
30,0,0,1,1,0,0,40,0
23,1,0,2,1,0,0,35,0
21,1,0,1,1,0,0,40,0
36,1,0,0,1,0,0,50,0
23,0,0,0,1,0,0,50,0
55,0,4,2,2,0,0,35,0
23,3,0,1,0,0,0,40,0
46,0,1,0,1,0,0,40,0
28,0,0,2,2,0,0,40,0
32,3,0,3,1,0,0,40,0
60,4,3,4,3,0,0,45,0
36,0,0,2,1,0,0,40,0
36,0,1,3,1,0,0,40,0
40,0,1,0,1,0,0,35,0
42,2,3,1,3,0,0,50,0
53,1,1,0,1,0,0,40,0
25,0,0,0,1,0,0,40,0
43,5,3,4,3,4508,0,40,0
38,0,3,2,3,0,0,40,0
42,5,2,2,1,0,0,35,0
33,2,3,0,3,0,0,40,0
41,0,0,1,1,0,1980,40,0
23,4,0,0,1,0,0,40,0
66,1,3,3,3,0,0,40,0
24,0,0,0,5,0,0,40,0
45,3,2,3,2,0,0,40,0
27,3,3,1,3,0,0,50,0
24,0,0,1,1,2597,0,40,0
60,0,1,2,1,0,0,40,0
23,4,0,0,5,0,0,35,0
35,0,3,2,3,0,0,40,0
46,0,1,0,1,0,0,50,0
31,1,0,1,1,0,0,40,0
38,6,3,1,4,0,0,40,0
49,3,0,3,2,0,0,40,0
25,3,0,2,1,0,0,38,0
52,1,3,0,3,0,0,40,0
41,1,3,0,3,0,0,40,0
19,0,0,0,0,0,0,40,0
38,5,1,1,2,0,0,40,0
34,0,0,1,0,0,0,40,0
38,2,1,2,2,0,0,36,0
24,4,3,0,3,0,0,40,0
34,1,0,3,1,0,0,45,0
41,1,3,0,3,0,0,45,0
35,0,1,3,2,0,0,40,0
55,0,3,4,3,0,0,40,0
63,0,4,0,5,0,0,40,0
42,5,3,0,4,0,0,38,0
40,0,1,0,1,0,0,40,0
25,3,3,1,3,0,0,35,0
30,6,0,3,1,0,0,40,0
64,0,1,0,1,0,0,40,0
25,5,3,0,0,0,0,40,0
53,5,0,0,1,0,0,40,0
46,0,3,4,3,0,1672,50,0
43,0,1,3,1,0,0,48,0
38,3,0,3,0,0,0,40,0
25,4,0,0,2,914,0,40,0
75,0,4,1,1,0,0,40,0
48,2,3,2,3,0,0,40,0
19,0,0,1,0,0,0,40,0
46,1,1,0,1,0,0,40,0
51,6,0,3,0,0,0,40,0
60,0,3,3,3,5013,0,40,0
30,3,0,3,1,0,0,50,0
37,3,1,3,2,1151,0,35,0
34,6,3,0,3,0,0,40,0
55,3,3,1,4,3464,0,40,0
19,1,0,0,1,0,0,50,0
23,0,0,1,1,2463,0,40,0
26,0,3,3,3,3942,0,45,0
26,1,3,1,3,0,0,40,0
34,1,3,0,3,0,0,35,0
38,4,1,1,2,0,0,40,0
56,0,1,2,2,0,0,37,0
35,0,3,0,3,0,0,50,0
63,0,3,0,3,0,0,40,0
43,0,3,4,3,0,0,40,0
50,0,1,0,1,0,0,40,0
21,1,0,1,5,0,0,40,0
24,3,3,1,3,0,0,40,0
48,1,3,0,3,0,0,40,0
59,6,4,3,1,0,0,40,0
40,0,3,0,3,0,0,40,0
32,0,3,2,4,0,0,40,0
61,5,3,0,3,0,1651,40,0
28,0,3,0,3,2885,0,40,0
21,1,0,3,0,0,0,35,0
59,1,3,0,3,0,0,50,0
54,6,3,1,3,0,0,40,0
62,0,3,1,3,0,0,38,0
32,3,3,1,3,0,0,47,0
31,3,0,3,0,6849,0,40,0
58,1,0,1,1,0,0,39,0
39,2,3,0,3,0,0,49,0
30,4,1,4,2,0,0,40,0
42,4,1,1,2,1506,0,50,0
36,0,0,0,1,0,1590,40,0
58,4,0,0,1,0,0,40,0
53,0,1,0,2,0,0,45,0
26,4,3,0,4,0,0,40,0
55,1,3,0,3,0,0,35,0
38,1,4,0,1,0,0,47,0
23,3,0,3,1,0,0,40,0
34,1,3,3,3,0,0,52,0
36,1,3,0,3,0,0,45,0
28,1,0,0,1,0,0,40,0
67,1,3,4,3,0,0,44,0
41,4,3,0,3,0,0,40,0
20,1,0,0,0,0,0,40,0
26,1,1,3,1,0,0,40,0
32,6,3,3,3,0,0,50,0
21,1,0,2,0,0,0,48,0
46,0,3,0,3,0,0,40,0
44,3,3,0,3,0,0,40,0
32,1,0,1,1,0,0,40,0
51,0,1,0,2,0,0,40,0
37,2,1,3,2,0,0,40,0
42,3,3,0,3,0,0,40,0
26,0,0,0,2,0,0,40,0
38,4,3,2,3,0,0,40,0
41,1,1,2,2,0,0,45,0
39,4,3,0,3,0,0,40,0
28,1,1,0,1,0,0,40,0
57,0,3,1,3,0,0,48,0
53,1,3,3,3,0,0,40,0
32,4,0,0,1,0,0,50,0
31,0,0,0,1,0,0,45,0
26,0,0,1,1,0,0,40,0
74,1,4,3,2,0,0,40,0
36,2,3,0,3,0,0,38,0
47,4,1,0,1,0,0,40,0
34,1,0,0,1,0,0,40,0
26,5,0,0,1,0,0,40,0
49,4,1,0,0,0,0,38,0
20,0,0,1,0,0,0,40,0
42,5,1,1,1,0,0,40,0
40,0,3,0,3,0,0,40,0
42,0,3,3,3,0,0,40,0
43,6,3,3,3,5013,0,45,0
57,4,0,0,1,0,1617,35,0
26,1,0,1,1,0,0,40,0
38,4,2,2,1,0,0,45,0
46,3,1,3,5,0,0,40,0
28,0,1,1,1,0,0,40,0
20,1,0,0,0,0,0,40,0
45,1,2,2,5,0,0,40,0
28,5,0,2,5,2176,0,52,0
22,1,0,1,0,0,0,40,0
23,3,0,1,1,0,0,40,0
58,0,0,3,1,0,0,43,0
22,1,0,1,1,0,0,42,0
36,2,0,3,2,0,0,50,0
76,5,4,2,1,0,0,40,0
35,1,0,1,1,0,0,40,0
41,0,3,3,3,0,0,50,0
24,2,0,1,0,0,0,35,0
28,0,3,0,3,0,0,40,0
27,4,0,0,0,0,0,50,0
40,1,1,1,1,0,0,40,0
60,4,3,0,3,0,0,40,0
35,0,3,0,3,0,0,40,0
28,1,0,0,0,0,0,50,0
26,1,1,1,0,0,0,40,0
47,0,3,3,4,0,0,40,0
32,0,0,0,0,0,0,38,0
29,2,0,3,1,0,0,43,0
54,0,1,1,2,0,0,38,0
35,0,3,0,3,0,0,40,0
31,1,0,1,1,0,0,40,0
47,4,1,3,1,0,0,45,0
64,3,1,1,1,0,0,40,0
37,2,1,3,2,0,0,38,0
23,1,0,1,2,0,0,38,0
40,6,3,0,3,0,0,50,0
53,0,3,2,3,0,0,40,0
44,3,0,1,1,0,0,38,0
32,4,3,0,3,0,0,40,0
58,0,3,0,3,0,0,40,0
33,4,3,2,3,0,0,40,0
64,1,3,3,3,0,0,40,0
55,4,3,4,3,0,0,40,0
36,0,3,0,3,0,0,35,0
25,3,0,3,0,0,0,40,0
66,5,2,0,2,0,0,40,0
29,0,0,1,2,0,0,40,0
34,3,3,1,3,0,0,40,0
52,1,3,0,3,0,0,40,0
45,0,3,3,3,0,0,40,0
35,1,2,0,1,0,0,40,0
50,2,3,0,3,0,0,45,0
31,4,3,0,3,0,0,40,0
22,0,0,0,2,0,0,35,0
31,2,1,0,2,0,0,43,0
47,0,1,0,5,0,0,40,0
38,4,3,0,3,0,0,48,0
38,1,1,0,1,0,0,40,0
27,1,3,1,3,2829,0,40,0
62,4,1,3,2,0,0,40,0
64,0,3,1,3,0,0,50,0
39,0,3,0,3,0,0,40,0
62,4,3,0,3,0,0,40,0
37,4,3,0,3,0,0,40,0
32,1,2,4,0,0,0,50,0
53,5,0,0,1,0,0,40,0
36,4,0,2,2,0,0,35,0
35,4,3,4,3,0,0,40,0
47,0,3,0,3,0,0,40,0
21,0,1,1,2,0,0,48,0
23,2,3,0,3,0,0,40,0
30,3,0,3,1,0,0,40,0
49,6,2,2,1,0,0,40,0
59,0,4,1,2,0,0,40,0
40,3,0,3,0,0,0,40,0
23,1,0,1,0,0,0,40,0
31,0,0,1,1,0,0,40,0
40,0,1,0,0,0,0,40,0
57,1,1,3,2,0,0,40,0
61,6,3,3,3,4064,0,40,0
61,0,3,0,3,0,0,40,0
26,4,1,2,1,0,0,40,0
20,0,0,0,0,0,0,40,0
21,1,0,1,0,0,0,35,0
41,0,0,1,0,0,0,40,0
40,6,3,3,3,0,0,40,0
56,6,1,3,1,0,0,39,0
22,1,3,1,4,0,0,44,0
53,0,1,0,0,0,0,40,0
75,6,2,3,1,0,0,50,0
29,1,0,1,2,2174,0,40,0
44,1,1,1,2,0,0,40,0
53,0,1,0,1,0,0,40,0
