,Nitrogen,Phosphorus,Kalium,Temperature,Crop,Crop(ID),Soil_Type,Soil_Type(ID)
4025,35.03,28.21,17.78,18.36,Maize,Jagung,Loamy,Lempung Berpasir
4026,66.3,24.75,17.88,26.91,Maize,Jagung,Sandy,Berpasir
4027,22.87,34.27,20.62,26.12,Maize,Jagung,Sandy,Berpasir
4028,7.08,82.72,19.67,11.64,Maize,Jagung,Saline,Asin
4029,96.55,74.77,55.7,19.59,Maize,Jagung,Saline,Asin
4030,97.61,85.82,84.25,23.68,Maize,Jagung,Loamy,Lempung Berpasir
4031,14.23,64.78,25.57,43.99,Maize,Jagung,Silt,Endapan
4032,149.7,14.22,68.81,40.74,Maize,Jagung,Loamy,Lempung Berpasir
4033,22.16,9.0,17.67,14.04,Maize,Jagung,Clay,Lempung
4034,138.47,43.98,75.77,31.6,Maize,Jagung,Sandy,Berpasir
4035,37.1,53.72,11.61,25.68,Maize,Jagung,Sandy,Berpasir
4036,84.29,27.81,45.09,32.65,Maize,Jagung,Saline,Asin
4037,124.81,67.63,89.56,21.49,Maize,Jagung,Clay,Lempung
4038,14.14,40.57,83.24,40.62,Maize,Jagung,Saline,Asin
4039,75.08,12.63,66.25,29.46,Maize,Jagung,Silt,Endapan
4040,121.32,71.19,12.64,19.2,Maize,Jagung,Loamy,Lempung Berpasir
4041,117.62,67.54,37.02,13.66,Maize,Jagung,Sandy,Berpasir
4042,40.75,80.44,13.78,31.77,Maize,Jagung,Peaty,Gambut
4043,130.48,38.37,98.5,27.77,Maize,Jagung,Silt,Endapan
4044,104.82,22.79,34.68,29.19,Maize,Jagung,Clay,Lempung
4045,11.09,70.55,21.77,22.4,Maize,Jagung,Peaty,Gambut
4046,19.84,65.69,36.45,28.46,Maize,Jagung,Peaty,Gambut
4047,80.41,41.46,26.31,15.94,Maize,Jagung,Sandy,Berpasir
4048,40.19,56.83,66.38,27.78,Maize,Jagung,Clay,Lempung
4049,51.26,72.53,61.0,24.87,Maize,Jagung,Sandy,Berpasir
4050,57.94,18.01,63.55,34.59,Maize,Jagung,Silt,Endapan
4051,148.49,86.93,51.0,37.69,Maize,Jagung,Silt,Endapan
4052,90.95,66.08,79.13,20.16,Maize,Jagung,Silt,Endapan
4053,83.86,59.68,38.86,12.55,Maize,Jagung,Peaty,Gambut
4054,43.28,25.77,58.84,19.65,Maize,Jagung,Sandy,Berpasir
4055,37.12,79.65,98.39,25.06,Maize,Jagung,Peaty,Gambut
4056,50.73,84.79,88.17,36.07,Maize,Jagung,Loamy,Lempung Berpasir
4057,148.18,40.38,70.89,31.41,Maize,Jagung,Silt,Endapan
4058,36.58,43.72,31.57,10.87,Maize,Jagung,Sandy,Berpasir
4059,99.7,40.03,28.9,14.35,Maize,Jagung,Peaty,Gambut
4060,33.87,24.24,62.61,28.28,Maize,Jagung,Sandy,Berpasir
4061,61.7,54.85,68.0,27.21,Maize,Jagung,Sandy,Berpasir
4062,75.72,60.49,42.51,37.65,Maize,Jagung,Saline,Asin
4063,59.31,32.21,34.96,11.36,Maize,Jagung,Clay,Lempung
4064,114.36,35.29,31.6,35.35,Maize,Jagung,Loamy,Lempung Berpasir
4065,70.21,18.85,68.65,17.89,Maize,Jagung,Sandy,Berpasir
4066,120.0,55.72,81.88,42.41,Maize,Jagung,Saline,Asin
4067,62.98,29.36,75.3,26.43,Maize,Jagung,Loamy,Lempung Berpasir
4068,9.68,17.02,82.49,38.34,Maize,Jagung,Saline,Asin
4069,69.73,81.74,96.04,25.97,Maize,Jagung,Saline,Asin
4070,93.77,11.21,65.24,39.99,Maize,Jagung,Silt,Endapan
4071,41.83,32.17,86.81,10.82,Maize,Jagung,Loamy,Lempung Berpasir
4072,93.42,82.99,18.82,19.18,Maize,Jagung,Clay,Lempung
4073,10.55,64.06,97.65,26.05,Maize,Jagung,Loamy,Lempung Berpasir
4074,110.72,19.53,13.41,10.76,Maize,Jagung,Saline,Asin
4075,143.66,27.91,27.29,10.65,Maize,Jagung,Clay,Lempung
4076,104.45,46.04,71.86,15.74,Maize,Jagung,Sandy,Berpasir
4077,9.07,34.53,46.17,20.25,Maize,Jagung,Silt,Endapan
4078,85.68,39.34,65.43,26.86,Maize,Jagung,Clay,Lempung
4079,12.03,50.19,60.78,37.64,Maize,Jagung,Silt,Endapan
4080,134.32,37.47,72.43,43.47,Maize,Jagung,Saline,Asin
4081,80.78,67.12,90.78,34.02,Maize,Jagung,Saline,Asin
4082,141.36,47.23,37.97,32.03,Maize,Jagung,Clay,Lempung
4083,100.99,34.26,58.02,22.8,Maize,Jagung,Peaty,Gambut
4084,32.11,12.07,81.51,11.71,Maize,Jagung,Loamy,Lempung Berpasir
4085,63.13,42.34,78.37,35.05,Maize,Jagung,Clay,Lempung
4086,105.53,59.89,34.5,12.91,Maize,Jagung,Clay,Lempung
4087,81.4,84.04,49.63,40.22,Maize,Jagung,Clay,Lempung
4088,90.1,81.68,37.66,37.62,Maize,Jagung,Loamy,Lempung Berpasir
4089,97.97,56.47,85.66,35.74,Maize,Jagung,Sandy,Berpasir
4090,48.29,76.16,97.04,41.38,Maize,Jagung,Peaty,Gambut
4091,109.47,73.61,47.67,15.55,Maize,Jagung,Peaty,Gambut
4092,94.61,77.78,70.95,36.33,Maize,Jagung,Saline,Asin
4093,70.18,39.35,36.42,21.28,Maize,Jagung,Saline,Asin
4094,142.43,30.18,10.12,26.43,Maize,Jagung,Peaty,Gambut
4095,77.62,38.36,48.26,21.75,Maize,Jagung,Sandy,Berpasir
4096,83.5,72.65,37.34,36.6,Maize,Jagung,Saline,Asin
4097,127.9,35.39,55.81,32.46,Maize,Jagung,Clay,Lempung
4098,65.19,15.44,56.93,25.86,Maize,Jagung,Saline,Asin
4099,39.74,85.1,47.24,39.87,Maize,Jagung,Loamy,Lempung Berpasir
4100,115.65,60.44,93.32,25.01,Maize,Jagung,Sandy,Berpasir
4101,73.81,29.11,59.5,19.77,Maize,Jagung,Loamy,Lempung Berpasir
4102,20.31,88.29,71.2,20.14,Maize,Jagung,Saline,Asin
4103,140.01,47.04,75.7,29.39,Maize,Jagung,Silt,Endapan
4104,14.24,66.57,18.94,30.29,Maize,Jagung,Loamy,Lempung Berpasir
4105,13.06,67.23,81.06,29.64,Maize,Jagung,Silt,Endapan
4106,121.42,45.07,69.4,35.99,Maize,Jagung,Clay,Lempung
4107,38.08,50.84,13.08,43.43,Maize,Jagung,Silt,Endapan
4108,98.85,21.04,91.89,11.95,Maize,Jagung,Peaty,Gambut
4109,39.04,32.56,95.13,42.15,Maize,Jagung,Clay,Lempung
4110,146.97,61.88,54.63,44.45,Maize,Jagung,Peaty,Gambut
4111,11.64,22.6,96.33,43.52,Maize,Jagung,Silt,Endapan
4112,64.04,80.47,47.99,26.66,Maize,Jagung,Sandy,Berpasir
4113,98.43,29.42,45.84,23.12,Maize,Jagung,Sandy,Berpasir
4114,59.42,75.52,56.21,41.72,Maize,Jagung,Loamy,Lempung Berpasir
4115,30.58,66.11,48.44,42.14,Maize,Jagung,Peaty,Gambut
4116,12.05,68.47,82.14,32.33,Maize,Jagung,Sandy,Berpasir
4117,99.83,10.34,23.28,35.17,Maize,Jagung,Loamy,Lempung Berpasir
4118,49.05,48.58,45.26,27.79,Maize,Jagung,Peaty,Gambut
4119,18.26,75.21,32.14,14.83,Maize,Jagung,Saline,Asin
4120,23.4,5.83,86.41,25.88,Maize,Jagung,Clay,Lempung
4121,88.52,33.83,63.78,23.48,Maize,Jagung,Peaty,Gambut
4122,114.0,46.1,21.15,23.36,Maize,Jagung,Silt,Endapan
4123,134.12,32.8,50.18,27.52,Maize,Jagung,Saline,Asin
4124,147.91,42.87,67.76,30.5,Maize,Jagung,Sandy,Berpasir
4125,111.55,49.0,43.66,40.63,Maize,Jagung,Sandy,Berpasir
4126,41.88,37.34,66.62,31.7,Maize,Jagung,Sandy,Berpasir
4127,58.83,53.59,85.78,29.92,Maize,Jagung,Silt,Endapan
4128,43.82,50.93,66.88,22.04,Maize,Jagung,Silt,Endapan
4129,94.78,53.6,10.35,33.97,Maize,Jagung,Clay,Lempung
4130,33.46,23.13,19.26,44.09,Maize,Jagung,Sandy,Berpasir
4131,66.81,33.18,45.57,13.19,Maize,Jagung,Clay,Lempung
4132,149.57,6.28,67.81,29.45,Maize,Jagung,Silt,Endapan
4133,57.63,59.41,74.48,14.45,Maize,Jagung,Loamy,Lempung Berpasir
4134,116.79,52.27,53.41,25.81,Maize,Jagung,Saline,Asin
4135,69.57,6.39,76.19,16.41,Maize,Jagung,Saline,Asin
4136,136.58,32.09,31.81,32.91,Maize,Jagung,Sandy,Berpasir
4137,44.99,17.4,20.75,26.19,Maize,Jagung,Loamy,Lempung Berpasir
4138,139.02,6.98,35.79,24.51,Maize,Jagung,Loamy,Lempung Berpasir
4139,144.09,83.4,47.87,10.91,Maize,Jagung,Peaty,Gambut
4140,131.79,58.31,71.85,32.95,Maize,Jagung,Clay,Lempung
4141,82.23,24.9,43.77,31.95,Maize,Jagung,Peaty,Gambut
4142,8.62,57.68,10.92,17.57,Maize,Jagung,Clay,Lempung
4143,5.14,43.61,69.83,34.04,Maize,Jagung,Loamy,Lempung Berpasir
4144,132.77,67.92,32.28,17.39,Maize,Jagung,Clay,Lempung
4145,33.64,8.81,79.47,44.02,Maize,Jagung,Silt,Endapan
4146,67.55,52.29,71.96,32.99,Maize,Jagung,Sandy,Berpasir
4147,79.77,25.08,77.45,22.06,Maize,Jagung,Saline,Asin
4148,147.89,88.63,91.48,35.69,Maize,Jagung,Loamy,Lempung Berpasir
4149,136.34,55.73,37.67,35.32,Maize,Jagung,Loamy,Lempung Berpasir
4150,49.43,38.11,86.99,22.08,Maize,Jagung,Saline,Asin
4151,99.6,75.62,45.66,11.93,Maize,Jagung,Sandy,Berpasir
4152,32.7,57.06,34.55,17.54,Maize,Jagung,Silt,Endapan
4153,94.29,67.64,81.03,36.82,Maize,Jagung,Saline,Asin
4154,51.91,11.53,91.13,14.27,Maize,Jagung,Clay,Lempung
4155,102.73,7.89,28.57,44.22,Maize,Jagung,Peaty,Gambut
4156,14.87,80.45,89.56,19.56,Maize,Jagung,Peaty,Gambut
4157,7.14,83.1,17.59,19.8,Maize,Jagung,Saline,Asin
4158,123.77,5.35,16.12,14.43,Maize,Jagung,Sandy,Berpasir
4159,62.02,31.28,13.88,37.68,Maize,Jagung,Saline,Asin
4160,19.54,66.43,89.93,40.14,Maize,Jagung,Saline,Asin
4161,87.27,39.38,25.47,42.52,Maize,Jagung,Sandy,Berpasir
4162,55.47,36.7,21.87,36.26,Maize,Jagung,Sandy,Berpasir
4163,93.44,69.81,53.19,33.65,Maize,Jagung,Loamy,Lempung Berpasir
4164,74.0,19.67,39.57,39.44,Maize,Jagung,Peaty,Gambut
4165,95.25,13.1,66.35,10.85,Maize,Jagung,Loamy,Lempung Berpasir
4166,140.76,60.15,68.0,12.67,Maize,Jagung,Sandy,Berpasir
4167,88.06,23.37,70.06,39.06,Maize,Jagung,Peaty,Gambut
4168,148.89,35.68,36.45,25.09,Maize,Jagung,Clay,Lempung
4169,87.17,41.82,55.99,41.66,Maize,Jagung,Sandy,Berpasir
4170,59.17,11.41,27.7,17.49,Maize,Jagung,Peaty,Gambut
4171,142.87,25.88,32.99,18.68,Maize,Jagung,Sandy,Berpasir
4172,127.84,62.72,82.46,26.66,Maize,Jagung,Sandy,Berpasir
4173,57.07,9.19,73.39,12.56,Maize,Jagung,Loamy,Lempung Berpasir
4174,5.65,43.34,69.48,34.64,Maize,Jagung,Clay,Lempung
4175,102.9,55.25,30.16,36.77,Maize,Jagung,Loamy,Lempung Berpasir
4176,138.16,48.81,84.47,44.38,Maize,Jagung,Silt,Endapan
4177,134.75,43.91,83.29,10.7,Maize,Jagung,Sandy,Berpasir
4178,7.64,62.5,51.18,41.69,Maize,Jagung,Peaty,Gambut
4179,135.52,64.67,69.25,33.18,Maize,Jagung,Peaty,Gambut
4180,83.78,31.76,30.88,40.18,Maize,Jagung,Saline,Asin
4181,89.2,14.7,71.13,20.73,Maize,Jagung,Sandy,Berpasir
4182,102.63,5.61,31.27,37.67,Maize,Jagung,Sandy,Berpasir
4183,46.63,69.3,22.79,31.95,Maize,Jagung,Silt,Endapan
4184,86.94,76.52,55.08,40.93,Maize,Jagung,Saline,Asin
4185,99.97,69.24,83.71,36.83,Maize,Jagung,Silt,Endapan
4186,96.8,80.75,68.38,40.39,Maize,Jagung,Sandy,Berpasir
4187,75.46,63.35,59.77,42.22,Maize,Jagung,Loamy,Lempung Berpasir
4188,52.0,62.05,48.84,39.94,Maize,Jagung,Peaty,Gambut
4189,47.42,60.77,98.67,32.29,Maize,Jagung,Saline,Asin
4190,121.96,47.07,13.92,14.43,Maize,Jagung,Sandy,Berpasir
4191,116.16,45.37,69.39,28.16,Maize,Jagung,Peaty,Gambut
4192,19.29,44.35,19.94,31.92,Maize,Jagung,Clay,Lempung
4193,38.63,42.22,82.14,14.64,Maize,Jagung,Clay,Lempung
4194,115.77,6.53,30.02,36.0,Maize,Jagung,Sandy,Berpasir
4195,113.19,69.93,77.89,37.61,Maize,Jagung,Sandy,Berpasir
4196,97.07,26.55,42.37,33.85,Maize,Jagung,Clay,Lempung
4197,146.0,20.39,29.81,37.89,Maize,Jagung,Loamy,Lempung Berpasir
4198,113.48,59.45,50.21,39.75,Maize,Jagung,Clay,Lempung
4199,38.64,38.69,97.66,25.38,Maize,Jagung,Sandy,Berpasir
4200,42.88,55.66,84.79,42.77,Maize,Jagung,Silt,Endapan
4201,56.75,48.87,79.79,23.94,Maize,Jagung,Sandy,Berpasir
4202,19.92,38.28,80.38,24.18,Maize,Jagung,Clay,Lempung
4203,61.83,25.09,91.93,43.26,Maize,Jagung,Silt,Endapan
4204,43.38,52.02,99.02,26.5,Maize,Jagung,Sandy,Berpasir
4205,33.39,49.41,97.21,17.71,Maize,Jagung,Sandy,Berpasir
4206,26.6,41.05,91.58,15.44,Maize,Jagung,Clay,Lempung
4207,146.48,33.19,38.43,27.44,Maize,Jagung,Silt,Endapan
4208,103.65,88.47,58.45,11.56,Maize,Jagung,Peaty,Gambut
4209,47.24,48.9,46.91,20.95,Maize,Jagung,Peaty,Gambut
4210,110.5,42.39,51.54,13.95,Maize,Jagung,Sandy,Berpasir
4211,21.97,63.01,92.25,17.94,Maize,Jagung,Saline,Asin
4212,45.18,64.57,41.1,23.98,Maize,Jagung,Clay,Lempung
4213,145.11,54.28,23.25,28.88,Maize,Jagung,Saline,Asin
4214,87.32,83.38,85.98,23.66,Maize,Jagung,Clay,Lempung
4215,87.05,89.2,86.9,33.69,Maize,Jagung,Saline,Asin
4216,102.13,60.89,24.05,17.86,Maize,Jagung,Peaty,Gambut
4217,30.83,46.6,32.04,26.61,Maize,Jagung,Silt,Endapan
4218,43.27,11.02,91.78,25.34,Maize,Jagung,Sandy,Berpasir
4219,45.77,20.9,70.67,24.91,Maize,Jagung,Peaty,Gambut
4220,86.1,89.16,36.26,40.9,Maize,Jagung,Loamy,Lempung Berpasir
4221,31.78,62.01,41.74,43.49,Maize,Jagung,Saline,Asin
4222,18.55,21.76,71.95,17.01,Maize,Jagung,Sandy,Berpasir
4223,9.76,20.81,89.48,22.98,Maize,Jagung,Peaty,Gambut
4224,133.67,57.81,10.5,27.57,Maize,Jagung,Silt,Endapan
4225,111.43,73.49,33.42,33.74,Maize,Jagung,Loamy,Lempung Berpasir
4226,49.31,12.09,81.01,36.02,Maize,Jagung,Saline,Asin
4227,100.91,51.72,52.34,25.65,Maize,Jagung,Saline,Asin
4228,147.24,59.14,18.84,31.27,Maize,Jagung,Sandy,Berpasir
4229,96.9,67.08,72.94,20.68,Maize,Jagung,Loamy,Lempung Berpasir
4230,38.07,38.27,86.75,31.84,Maize,Jagung,Clay,Lempung
4231,32.4,21.64,56.65,35.78,Maize,Jagung,Clay,Lempung
4232,78.54,19.6,84.36,39.25,Maize,Jagung,Saline,Asin
4233,73.76,17.46,21.19,44.98,Maize,Jagung,Sandy,Berpasir
4234,105.08,27.43,15.84,36.46,Maize,Jagung,Saline,Asin
4235,94.13,44.62,50.28,11.21,Maize,Jagung,Clay,Lempung
4236,135.44,87.6,13.15,38.0,Maize,Jagung,Peaty,Gambut
4237,89.02,53.35,37.59,33.15,Maize,Jagung,Clay,Lempung
4238,87.22,29.4,36.64,32.76,Maize,Jagung,Clay,Lempung
4239,69.44,29.81,88.57,19.88,Maize,Jagung,Loamy,Lempung Berpasir
4240,120.51,83.74,62.5,30.31,Maize,Jagung,Clay,Lempung
4241,22.92,22.4,77.01,34.14,Maize,Jagung,Saline,Asin
4242,128.19,30.88,21.37,41.28,Maize,Jagung,Saline,Asin
4243,83.3,64.96,72.03,18.32,Maize,Jagung,Peaty,Gambut
4244,54.89,81.38,96.56,10.75,Maize,Jagung,Clay,Lempung
4245,42.69,80.03,21.65,40.41,Maize,Jagung,Sandy,Berpasir
4246,139.65,59.92,44.72,37.73,Maize,Jagung,Saline,Asin
4247,104.65,28.68,61.02,15.89,Maize,Jagung,Loamy,Lempung Berpasir
4248,97.34,6.57,17.36,31.42,Maize,Jagung,Loamy,Lempung Berpasir
4249,78.94,62.62,48.22,12.59,Maize,Jagung,Loamy,Lempung Berpasir
4250,134.96,40.61,33.84,20.78,Maize,Jagung,Sandy,Berpasir
4251,78.44,29.59,48.56,28.89,Maize,Jagung,Sandy,Berpasir
4252,106.25,64.75,93.91,42.37,Maize,Jagung,Saline,Asin
4253,123.97,44.24,39.23,27.51,Maize,Jagung,Peaty,Gambut
4254,7.3,85.12,10.12,12.62,Maize,Jagung,Peaty,Gambut
4255,74.01,56.04,23.24,29.03,Maize,Jagung,Saline,Asin
4256,33.8,63.15,60.79,18.39,Maize,Jagung,Clay,Lempung
4257,126.83,11.79,60.76,37.32,Maize,Jagung,Silt,Endapan
4258,53.26,84.51,44.66,24.48,Maize,Jagung,Saline,Asin
4259,102.84,24.38,36.17,30.49,Maize,Jagung,Sandy,Berpasir
4260,137.59,84.08,19.84,21.73,Maize,Jagung,Clay,Lempung
4261,88.37,89.81,25.04,36.46,Maize,Jagung,Peaty,Gambut
4262,90.3,12.59,66.97,41.63,Maize,Jagung,Saline,Asin
4263,144.27,42.14,71.91,38.71,Maize,Jagung,Saline,Asin
4264,49.81,86.92,68.53,35.09,Maize,Jagung,Clay,Lempung
4265,71.85,13.04,52.04,36.87,Maize,Jagung,Silt,Endapan
4266,33.09,12.37,84.58,11.59,Maize,Jagung,Clay,Lempung
4267,128.16,36.17,10.33,27.76,Maize,Jagung,Loamy,Lempung Berpasir
4268,75.17,75.41,22.04,44.51,Maize,Jagung,Loamy,Lempung Berpasir
4269,109.49,17.16,94.48,34.02,Maize,Jagung,Saline,Asin
4270,106.65,86.29,80.12,13.83,Maize,Jagung,Silt,Endapan
4271,41.68,37.71,36.98,42.45,Maize,Jagung,Saline,Asin
4272,62.31,36.86,39.26,41.09,Maize,Jagung,Silt,Endapan
4273,39.65,53.05,28.75,13.13,Maize,Jagung,Sandy,Berpasir
4274,39.38,69.15,69.35,30.11,Maize,Jagung,Sandy,Berpasir
4275,14.29,74.82,98.89,19.66,Maize,Jagung,Peaty,Gambut
4276,148.05,33.01,49.65,18.05,Maize,Jagung,Peaty,Gambut
4277,65.26,76.46,32.96,25.29,Maize,Jagung,Silt,Endapan
4278,121.42,71.0,17.94,30.6,Maize,Jagung,Loamy,Lempung Berpasir
4279,76.04,84.0,76.71,20.28,Maize,Jagung,Clay,Lempung
4280,35.84,80.07,87.8,25.94,Maize,Jagung,Clay,Lempung
4281,101.66,34.41,86.33,10.11,Maize,Jagung,Clay,Lempung
4282,140.52,59.81,62.28,33.36,Maize,Jagung,Clay,Lempung
4283,138.66,34.48,59.82,15.07,Maize,Jagung,Silt,Endapan
4284,86.49,72.9,79.43,29.47,Maize,Jagung,Sandy,Berpasir
4285,77.01,26.6,56.99,12.16,Maize,Jagung,Sandy,Berpasir
4286,119.76,55.69,62.42,18.44,Maize,Jagung,Loamy,Lempung Berpasir
4287,27.53,35.09,56.5,41.81,Maize,Jagung,Clay,Lempung
4288,68.23,85.75,50.46,19.98,Maize,Jagung,Silt,Endapan
4289,133.78,88.13,24.56,43.65,Maize,Jagung,Saline,Asin
4290,145.49,46.21,92.52,19.68,Maize,Jagung,Sandy,Berpasir
4291,96.48,25.07,23.96,44.4,Maize,Jagung,Loamy,Lempung Berpasir
4292,129.8,84.45,71.26,41.22,Maize,Jagung,Loamy,Lempung Berpasir
4293,146.07,81.7,96.25,27.76,Maize,Jagung,Sandy,Berpasir
4294,127.85,65.86,30.68,20.7,Maize,Jagung,Sandy,Berpasir
4295,113.94,11.95,12.61,22.79,Maize,Jagung,Saline,Asin
4296,145.35,63.19,46.75,21.46,Maize,Jagung,Silt,Endapan
4297,92.93,29.11,13.01,34.55,Maize,Jagung,Sandy,Berpasir
4298,96.52,25.56,21.47,31.25,Maize,Jagung,Peaty,Gambut
4299,19.36,47.18,37.08,26.83,Maize,Jagung,Clay,Lempung
4300,143.14,11.53,18.92,39.1,Maize,Jagung,Sandy,Berpasir
4301,70.95,18.33,51.54,19.35,Maize,Jagung,Silt,Endapan
4302,121.93,65.41,64.46,36.41,Maize,Jagung,Saline,Asin
4303,131.86,38.54,35.96,28.79,Maize,Jagung,Clay,Lempung
4304,148.12,47.91,89.41,23.14,Maize,Jagung,Saline,Asin
4305,140.66,33.3,52.72,31.32,Maize,Jagung,Sandy,Berpasir
4306,126.37,8.5,98.18,21.13,Maize,Jagung,Peaty,Gambut
4307,60.58,31.84,33.93,25.62,Maize,Jagung,Loamy,Lempung Berpasir
4308,80.85,74.54,51.56,23.07,Maize,Jagung,Peaty,Gambut
4309,57.63,83.43,43.97,34.79,Maize,Jagung,Saline,Asin
4310,75.14,48.95,78.73,41.75,Maize,Jagung,Silt,Endapan
4311,143.39,63.0,23.21,33.13,Maize,Jagung,Peaty,Gambut
4312,125.95,42.65,18.57,33.57,Maize,Jagung,Loamy,Lempung Berpasir
4313,37.21,17.96,55.47,40.16,Maize,Jagung,Silt,Endapan
4314,116.59,10.24,47.04,41.45,Maize,Jagung,Saline,Asin
4315,16.2,17.32,71.18,36.73,Maize,Jagung,Silt,Endapan
4316,58.48,62.5,14.13,21.87,Maize,Jagung,Sandy,Berpasir
4317,128.26,5.52,98.48,10.05,Maize,Jagung,Silt,Endapan
4318,80.87,74.71,96.62,29.02,Maize,Jagung,Sandy,Berpasir
4319,34.04,66.35,21.85,21.59,Maize,Jagung,Loamy,Lempung Berpasir
4320,139.54,57.47,68.61,11.82,Maize,Jagung,Clay,Lempung
4321,14.41,8.95,60.92,18.62,Maize,Jagung,Clay,Lempung
4322,15.06,52.18,66.0,13.58,Maize,Jagung,Clay,Lempung
4323,103.45,70.11,17.25,20.48,Maize,Jagung,Clay,Lempung
4324,14.41,20.23,70.48,28.66,Maize,Jagung,Clay,Lempung
4325,103.29,67.18,63.28,39.74,Maize,Jagung,Peaty,Gambut
4326,53.85,78.26,65.3,29.0,Maize,Jagung,Silt,Endapan
4327,102.09,42.88,11.24,14.03,Maize,Jagung,Clay,Lempung
4328,19.73,64.02,13.36,42.73,Maize,Jagung,Silt,Endapan
4329,91.32,47.29,72.37,35.67,Maize,Jagung,Peaty,Gambut
4330,86.27,25.83,53.55,25.14,Maize,Jagung,Clay,Lempung
4331,39.89,44.9,73.59,42.06,Maize,Jagung,Clay,Lempung
4332,61.52,41.34,24.12,11.09,Maize,Jagung,Clay,Lempung
4333,84.0,8.86,38.28,38.13,Maize,Jagung,Loamy,Lempung Berpasir
4334,35.12,6.92,36.66,18.79,Maize,Jagung,Peaty,Gambut
4335,113.66,79.29,96.65,18.13,Maize,Jagung,Loamy,Lempung Berpasir
4336,72.26,62.61,38.54,40.22,Maize,Jagung,Peaty,Gambut
4337,47.25,12.99,80.97,35.05,Maize,Jagung,Loamy,Lempung Berpasir
4338,46.3,67.76,15.13,14.59,Maize,Jagung,Saline,Asin
4339,102.97,47.18,45.65,14.46,Maize,Jagung,Silt,Endapan
4340,137.86,27.64,43.18,19.75,Maize,Jagung,Saline,Asin
4341,102.54,11.89,73.84,23.74,Maize,Jagung,Loamy,Lempung Berpasir
4342,24.09,69.86,82.3,33.58,Maize,Jagung,Silt,Endapan
4343,112.46,85.55,47.45,21.17,Maize,Jagung,Peaty,Gambut
4344,127.68,23.76,33.73,37.8,Maize,Jagung,Sandy,Berpasir
4345,105.46,81.08,52.87,34.81,Maize,Jagung,Clay,Lempung
4346,121.15,41.86,81.64,36.96,Maize,Jagung,Sandy,Berpasir
4347,147.81,57.66,86.25,42.76,Maize,Jagung,Loamy,Lempung Berpasir
4348,23.92,88.88,59.86,40.28,Maize,Jagung,Loamy,Lempung Berpasir
4349,102.09,36.64,30.17,25.13,Maize,Jagung,Saline,Asin
4350,108.02,79.92,12.47,28.44,Maize,Jagung,Clay,Lempung
4351,10.44,77.14,90.17,25.22,Maize,Jagung,Saline,Asin
4352,145.59,37.14,29.5,22.13,Maize,Jagung,Clay,Lempung
4353,143.7,11.23,21.81,34.81,Maize,Jagung,Sandy,Berpasir
4354,93.91,72.13,32.78,37.46,Maize,Jagung,Clay,Lempung
4355,105.48,21.41,86.09,10.75,Maize,Jagung,Silt,Endapan
4356,42.34,83.03,33.75,31.62,Maize,Jagung,Peaty,Gambut
4357,63.19,25.93,82.32,24.18,Maize,Jagung,Silt,Endapan
4358,148.12,50.66,15.2,31.5,Maize,Jagung,Sandy,Berpasir
4359,5.91,64.19,55.26,13.7,Maize,Jagung,Silt,Endapan
4360,29.08,57.46,57.76,15.1,Maize,Jagung,Loamy,Lempung Berpasir
4361,142.73,85.2,68.21,20.64,Maize,Jagung,Saline,Asin
4362,105.03,64.01,96.54,27.54,Maize,Jagung,Loamy,Lempung Berpasir
4363,51.84,59.08,31.57,36.87,Maize,Jagung,Silt,Endapan
4364,116.03,34.11,78.55,39.1,Maize,Jagung,Loamy,Lempung Berpasir
4365,84.84,35.06,26.91,23.75,Maize,Jagung,Silt,Endapan
4366,120.24,86.34,62.31,16.04,Maize,Jagung,Silt,Endapan
4367,86.61,23.14,44.74,12.37,Maize,Jagung,Silt,Endapan
4368,147.3,50.4,53.35,25.66,Maize,Jagung,Sandy,Berpasir
4369,33.8,27.19,54.41,38.84,Maize,Jagung,Loamy,Lempung Berpasir
4370,75.92,70.71,49.35,19.42,Maize,Jagung,Clay,Lempung
4371,125.5,60.78,27.47,18.52,Maize,Jagung,Loamy,Lempung Berpasir
4372,70.31,82.86,48.84,14.6,Maize,Jagung,Silt,Endapan
4373,52.79,79.02,15.28,37.29,Maize,Jagung,Loamy,Lempung Berpasir
4374,118.34,12.2,25.4,30.74,Maize,Jagung,Clay,Lempung
4375,53.06,49.73,56.38,34.61,Maize,Jagung,Saline,Asin
4376,145.52,23.34,30.6,38.68,Maize,Jagung,Peaty,Gambut
4377,93.83,35.35,25.38,15.97,Maize,Jagung,Saline,Asin
4378,51.53,18.52,23.59,37.71,Maize,Jagung,Peaty,Gambut
4379,52.8,57.75,34.74,34.72,Maize,Jagung,Loamy,Lempung Berpasir
4380,120.05,89.35,69.14,29.63,Maize,Jagung,Sandy,Berpasir
4381,57.52,57.35,98.12,32.32,Maize,Jagung,Sandy,Berpasir
4382,135.79,66.76,43.51,31.12,Maize,Jagung,Loamy,Lempung Berpasir
4383,37.12,26.33,32.12,41.16,Maize,Jagung,Clay,Lempung
4384,133.34,16.96,45.36,27.29,Maize,Jagung,Loamy,Lempung Berpasir
4385,140.2,66.49,89.2,40.17,Maize,Jagung,Peaty,Gambut
4386,127.95,17.51,76.63,21.54,Maize,Jagung,Peaty,Gambut
4387,82.78,69.9,47.66,33.02,Maize,Jagung,Clay,Lempung
